ACCOUNT_ID,ACCOUNT_NUMBER,SUBSIDIARY_ID,CLASS_ID,DEPARTMENT_ID,LOCATION_ID,Metric_Mapping
68,150400,,,,135,Assets
285,700345,,,,126,Field G&A
285,700345,,,,59,Field G&A
184,600145,,,,119,Direct Operating Expense
323,S40001,,,,59,
288,700380,,,,117,Field G&A
1896,230103,,,,115,Liability
81,170100,,,,63,Assets
359,800300,,,,613,Deal Expenses
1924,690077,,,,558,Marketing & Advertising
1924,690077,,,,519,Marketing & Advertising
1927,690079,,,,529,Marketing & Advertising
550,700906,,,,138,Field G&A
1924,690077,,,,602,Marketing & Advertising
1929,690082,,,,62,Marketing & Advertising
1924,690077,,,,366,Marketing & Advertising
1930,690083,,,,597,Marketing & Advertising
1927,690079,,,,1291,Marketing & Advertising
1923,690076,,,,609,Marketing & Advertising
71,150700,,,,368,Assets
1860,101998,,,,4,Assets
1931,690084,,,,1289,Marketing & Advertising
283,700325,,,,591,Field G&A
1931,690084,,,,512,Marketing & Advertising
1931,690084,,,,1282,Marketing & Advertising
1931,690084,,,,521,Marketing & Advertising
1566,700910,,,,513,Field G&A
75,151100,,,,125,Assets
1931,690084,,,,551,Marketing & Advertising
1931,690084,,,,564,Marketing & Advertising
1931,690084,,,,541,Marketing & Advertising
1931,690084,,,,528,Marketing & Advertising
1566,700910,,,,65,Field G&A
1681,690062,,,,508,Marketing & Advertising
226,660050,,,,1279,Direct Operating Expense
1201,100010,,,,108,Assets
210,630130,,,,479,Direct Operating Expense
313,800310,,,,568,Deal Expenses
75,151100,,,,562,Assets
288,700380,,,,474,Field G&A
1931,690084,,,,125,Marketing & Advertising
1927,690079,,,,171,Marketing & Advertising
1924,690077,,,,107,Marketing & Advertising
225,660040,,,,571,Direct Operating Expense
358,630250,,,,602,Direct Operating Expense
77,158000,,,,526,Assets
1929,690082,,,,532,Marketing & Advertising
403,220103,,,,559,Liability
362,S60001,,,,550,
1921,690074,,,,1285,Marketing & Advertising
1633,800160,,,,111,Other Income & (Expense) Accts
75,151100,,,,487,Assets
274,700235,,,,108,Field G&A
1924,690077,,,,353,Marketing & Advertising
68,150400,,,,134,Assets
79,160000,,,,122,Assets
293,700410,,,,495,Field G&A
66,150200,,,,495,Assets
73,150900,,,,627,Assets
250,680060,,,,130,Repairs & Maintenance
1596,230088,,,,445,Liability
81,170100,,,,355,Assets
1717,230021,,,,521,Liability
40,101901,,,,2,Assets
358,630250,,,,107,Direct Operating Expense
1924,690077,,,,130,Marketing & Advertising
1566,700910,,,,566,Field G&A
235,660150,,,,565,Direct Operating Expense
1929,690082,,,,562,Marketing & Advertising
274,700235,,,,620,Field G&A
271,700186,,,,548,
111,220100,,,,552,Liability
237,670100,,,,565,Field G&A
223,660030,,,,539,Repairs & Maintenance
1594,230086,,,,619,Liability
1520,660065,,,,629,Direct Operating Expense
1930,690083,,,,117,Marketing & Advertising
1924,690077,,,,452,Marketing & Advertising
288,700380,,,,613,Field G&A
550,700906,,,,107,Field G&A
282,700320,,,,112,Field G&A
229,660080,,,,112,Direct Operating Expense
219,660010,,,,354,Direct Operating Expense
1930,690083,,,,139,Marketing & Advertising
1931,690084,,,,524,Marketing & Advertising
1931,690084,,,,1295,Marketing & Advertising
1924,690077,,,,107,Marketing & Advertising
259,690030,,,,1290,Marketing & Advertising
1626,140417,,,,344,Assets
1676,600124,,,,66,Direct Operating Expense
399,S40013,,,,616,
55,130020,,,,524,Assets
1664,100021,,,,1284,Assets
225,660040,,,,601,Direct Operating Expense
72,150800,,,,115,Assets
1569,202000,,,,110,Liability
1924,690077,,,,112,Marketing & Advertising
1717,230021,,,,1285,Liability
1924,690077,,,,503,Marketing & Advertising
1927,690079,,,,1290,Marketing & Advertising
1927,690079,,,,1296,Marketing & Advertising
1685,690066,,,,520,Marketing & Advertising
66,150200,,,,559,Assets
1923,690076,,,,541,Marketing & Advertising
1930,690083,,,,598,Marketing & Advertising
1921,690074,,,,558,Marketing & Advertising
1924,690077,,,,497,Marketing & Advertising
1927,690079,,,,523,Marketing & Advertising
1927,690079,,,,1291,Marketing & Advertising
1924,690077,,,,583,Marketing & Advertising
1929,690082,,,,617,Marketing & Advertising
1924,690077,,,,516,Marketing & Advertising
1930,690083,,,,558,Marketing & Advertising
1932,690085,,,,1290,Marketing & Advertising
550,700906,,,,452,Field G&A
319,900200,,,,634,Tax
1929,690082,,,,562,Marketing & Advertising
72,150800,,,,117,Assets
288,700380,,,,521,Field G&A
1684,690065,,,,568,Marketing & Advertising
66,150200,,,,1292,Assets
1684,690065,,,,107,Marketing & Advertising
1927,690079,,,,535,Marketing & Advertising
1927,690079,,,,140,Marketing & Advertising
239,670120,,,,128,Field G&A
1927,690079,,,,438,Marketing & Advertising
1940,201040,,,,131,Liability
1927,690079,,,,450,Marketing & Advertising
1594,230086,,,,108,Liability
197,610000,,,,362,Direct Operating Expense
1708,690073,,,,2,Marketing & Advertising
1717,230021,,,,435,Liability
74,151000,,,,435,Assets
81,170100,,,,530,Assets
1685,690066,,,,1302,Marketing & Advertising
1685,690066,,,,532,Marketing & Advertising
1930,690083,,,,500,Marketing & Advertising
1929,690082,,,,19,Marketing & Advertising
1924,690077,,,,1296,Marketing & Advertising
1626,140417,,,,531,Assets
1921,690074,,,,549,Marketing & Advertising
249,680040,,,,566,Repairs & Maintenance
1923,690076,,,,612,Marketing & Advertising
280,700310,,,,496,Field G&A
235,660150,,,,109,Direct Operating Expense
271,700186,,,,131,
362,S60001,,,,452,
162,460125,,,,596,Sales
282,700320,,,,545,Field G&A
358,630250,,,,138,Direct Operating Expense
1929,690082,,,,1301,Marketing & Advertising
288,700380,,,,127,Field G&A
1938,600554,,,,1290,Corporate G&A
1717,230021,,,,355,Liability
171,500100,,,,62,COGS
183,600140,,,,61,Direct Operating Expense
265,700110,,,,566,Field G&A
1620,140411,,,,1300,Assets
71,150700,,,,505,Assets
1711,480501,,,,590,Sales
1924,690077,,,,141,Marketing & Advertising
75,151100,,,,59,Assets
72,150800,,,,59,Assets
279,700305,,,,62,Field G&A
1949,230105,,,,57,Liability
1949,230105,,,,59,Liability
1950,630135,,,,60,Direct Operating Expense
1950,630135,,,,58,Corporate G&A
327,S40005,,,,60,
585,140151,,,,57,Assets
1956,690090,,,,64,Marketing & Advertising
249,680040,,,,64,Repairs & Maintenance
200,620105,,,,61,Direct Operating Expense
1956,690090,,,,61,Marketing & Advertising
1929,690082,,,,57,Marketing & Advertising
1929,690082,,,,61,Marketing & Advertising
403,220103,,,,66,Liability
239,670120,,,,65,Field G&A
1930,690083,,,,61,Marketing & Advertising
1928,690081,,,,62,Marketing & Advertising
1930,690083,,,,57,Marketing & Advertising
171,500100,,,,65,COGS
225,660040,,,,64,Direct Operating Expense
1950,630135,,,,65,Direct Operating Expense
269,700182,,,,65,Field G&A
259,690030,,,,59,Marketing & Advertising
283,700325,,,,121,Field G&A
1930,690083,,,,67,Marketing & Advertising
249,680040,,,,59,Repairs & Maintenance
71,150700,,,,119,Assets
1926,690080,,,,119,Marketing & Advertising
1940,201040,,,,118,Liability
1929,690082,,,,130,Marketing & Advertising
1950,630135,,,,600,Direct Operating Expense
1950,630135,,,,555,Direct Operating Expense
1620,140411,,,,1284,Assets
1080,150110,,,,479,Assets
70,150600,,,,1303,Assets
72,150800,,,,351,Assets
153,420200,,,,517,Sales
269,700182,,,,1293,Field G&A
389,S40009,,,,352,
1932,690085,,,,1282,Marketing & Advertising
1932,690085,,,,348,Marketing & Advertising
585,140151,,,,446,Assets
184,600145,,,,618,Direct Operating Expense
287,700360,,,,1287,Field G&A
1929,690082,,,,551,Marketing & Advertising
1929,690082,,,,502,Marketing & Advertising
1929,690082,,,,1279,Marketing & Advertising
265,700110,,,,1295,Field G&A
1940,201040,,,,625,Liability
259,690030,,,,1292,Marketing & Advertising
283,700325,,,,608,Field G&A
1685,690066,,,,519,Marketing & Advertising
225,660040,,,,1287,Direct Operating Expense
1931,690084,,,,524,Marketing & Advertising
1931,690084,,,,527,Marketing & Advertising
283,700325,,,,528,Field G&A
1931,690084,,,,601,Marketing & Advertising
259,690030,,,,528,Marketing & Advertising
1956,690090,,,,557,Marketing & Advertising
1956,690090,,,,141,Marketing & Advertising
54,130005,,,,346,Assets
1923,690076,,,,447,Marketing & Advertising
111,220100,,,,139,Liability
1930,690083,,,,115,Marketing & Advertising
108,210600,,,,107,Liability
52,129000,,,,441,Assets
1923,690076,,,,65,Marketing & Advertising
1929,690082,,,,349,Marketing & Advertising
1929,690082,,,,132,Marketing & Advertising
1589,230081,,,,581,Liability
1950,630135,,,,567,Direct Operating Expense
1950,630135,,,,619,Direct Operating Expense
1950,630135,,,,1296,Direct Operating Expense
1950,630135,,,,1292,Direct Operating Expense
1950,630135,,,,452,Direct Operating Expense
1950,630135,,,,351,Direct Operating Expense
1928,690081,,,,502,Marketing & Advertising
1928,690081,,,,511,Marketing & Advertising
1928,690081,,,,58,Marketing & Advertising
1928,690081,,,,1278,Marketing & Advertising
1928,690081,,,,581,Marketing & Advertising
184,600145,,,,447,Direct Operating Expense
1928,690081,,,,439,Marketing & Advertising
1928,690081,,,,545,Marketing & Advertising
229,660080,,,,517,Direct Operating Expense
279,700305,,,,1285,Field G&A
1928,690081,,,,500,Marketing & Advertising
1950,630135,,,,514,Direct Operating Expense
1929,690082,,,,19,Marketing & Advertising
282,700320,,,,564,Field G&A
585,140151,,,,1291,Assets
585,140151,,,,4,Assets
1928,690081,,,,634,Marketing & Advertising
71,150700,,,,1292,Assets
71,150700,,,,613,Assets
1956,690090,,,,446,Marketing & Advertising
1653,700242,,,,360,Field G&A
282,700320,,,,171,Field G&A
1269,800135,,,,517,
65,150100,,,,567,
1178,210510,,,,123,Liability
65,150100,,,,137,
240,670130,,,,435,Field G&A
308,800212,,,,440,Interest Expesne
82,170200,,,,343,Assets
85,179000,,,,495,Assets
738,130075,,,,473,Assets
71,150700,,,,503,Assets
1932,690085,,,,349,Marketing & Advertising
1932,690085,,,,346,Marketing & Advertising
1830,600405,,,,64,Direct Operating Expense
1830,600405,,,,351,Direct Operating Expense
279,700305,,,,171,Field G&A
165,460300,,,,625,Sales
1687,690068,,,,523,Marketing & Advertising
233,660105,,,,451,Direct Operating Expense
72,150800,,,,112,Assets
269,700182,,,,125,Field G&A
277,700280,,,,117,Field G&A
39,101900,,,,136,Assets
152,420100,,,,169,Sales
72,150800,,,,60,Assets
1685,690066,,,,362,Marketing & Advertising
71,150700,,,,108,Assets
1027,111700,,,,112,Assets
75,151100,,,,112,Assets
1956,690090,,,,481,Marketing & Advertising
251,680100,,,,504,Repairs & Maintenance
1956,690090,,,,538,Marketing & Advertising
1928,690081,,,,357,Marketing & Advertising
1928,690081,,,,518,Marketing & Advertising
1932,690085,,,,592,Marketing & Advertising
1932,690085,,,,358,Marketing & Advertising
1922,690075,,,,108,Marketing & Advertising
1932,690085,,,,521,Marketing & Advertising
1932,690085,,,,112,Marketing & Advertising
283,700325,,,,128,Field G&A
282,700320,,,,2,Field G&A
72,150800,,,,592,Assets
249,680040,,,,363,Repairs & Maintenance
250,680060,,,,2,Repairs & Maintenance
267,700130,,,,139,Field G&A
1931,690084,,,,65,Marketing & Advertising
283,700325,,,,61,Field G&A
196,600500,,,,122,Direct Operating Expense
257,690010,,,,111,Marketing & Advertising
1589,230081,,,,114,Liability
309,800215,,,,123,Interest Expesne
388,S40008,,,,62,
230,660090,,,,64,Direct Operating Expense
255,680550,,,,62,Repairs & Maintenance
1406,240005,,,,61,Liability
255,680550,,,,58,Repairs & Maintenance
1593,230085,,,,1284,Liability
275,700240,,,,4,Field G&A
943,120122,,,,1284,Assets
81,170100,,,,57,Assets
1595,230087,,,,114,
282,700320,,,,57,Field G&A
230,660090,,,,61,Direct Operating Expense
214,630255,,,,64,Direct Operating Expense
1593,230085,,,,122,Liability
255,680550,,,,115,Repairs & Maintenance
1589,230081,,,,549,Liability
288,700380,,,,478,Field G&A
1923,690076,,,,554,Marketing & Advertising
1924,690077,,,,478,Marketing & Advertising
1924,690077,,,,632,Marketing & Advertising
22,100902,,,,566,Assets
1929,690082,,,,1298,Marketing & Advertising
235,660150,,,,571,Direct Operating Expense
283,700325,,,,601,Field G&A
1932,690085,,,,601,Marketing & Advertising
1932,690085,,,,521,Marketing & Advertising
228,660070,,,,516,Direct Operating Expense
75,151100,,,,522,Assets
303,800115,,,,499,Other Income & (Expense) Accts
164,460200,,,,1285,Sales
1929,690082,,,,521,Marketing & Advertising
274,700235,,,,554,Field G&A
1923,690076,,,,566,Marketing & Advertising
1923,690076,,,,543,Marketing & Advertising
275,700240,,,,561,Field G&A
275,700240,,,,366,Field G&A
557,700116,,,,169,Field G&A
1921,690074,,,,507,Marketing & Advertising
1921,690074,,,,541,Marketing & Advertising
240,670130,,,,441,Field G&A
22,100902,,,,167,Assets
119,230100,,,,620,Liability
1928,690081,,,,22,Marketing & Advertising
235,660150,,,,22,Direct Operating Expense
1708,690073,,,,119,Marketing & Advertising
111,220100,,,,561,Liability
1929,690082,,,,107,Marketing & Advertising
1921,690074,,,,19,Marketing & Advertising
1929,690082,,,,547,Marketing & Advertising
1921,690074,,,,122,Marketing & Advertising
1620,140411,,,,534,Assets
1688,690069,,,,543,Marketing & Advertising
75,151100,,,,112,Assets
1923,690076,,,,612,Marketing & Advertising
1563,189500,,,,515,Assets
1929,690082,,,,1295,Marketing & Advertising
1921,690074,,,,1296,Marketing & Advertising
1928,690081,,,,1300,Marketing & Advertising
223,660030,,,,518,Repairs & Maintenance
1594,230086,,,,343,Liability
107,210500,,,,524,Liability
1714,210430,,,,608,Liability
1717,230021,,,,557,Liability
279,700305,,,,564,Field G&A
1676,600124,,,,548,Direct Operating Expense
296,700905,,,,531,Field G&A
585,140151,,,,22,Assets
585,140151,,,,511,Assets
282,700320,,,,115,Field G&A
1638,480020,,,,57,Sales
1336,100815,,,,554,
1677,100752,,,,535,
1672,140600,,,,56,Assets
995,700180,,,,453,Field G&A
225,660040,,,,365,Direct Operating Expense
1922,690075,,,,363,Marketing & Advertising
1932,690085,,,,522,Marketing & Advertising
286,700350,,,,508,Field G&A
1672,140600,,,,130,Assets
39,101900,,,,64,Assets
111,220100,,,,1289,Liability
108,210600,,,,57,Liability
985,500828,,,,502,COGS
111,220100,,,,362,Liability
738,130075,,,,570,Assets
74,151000,,,,359,Assets
1689,690070,,,,502,Marketing & Advertising
1689,690070,,,,613,Marketing & Advertising
304,800150,,,,561,Other Income & (Expense) Accts
286,700350,,,,511,Field G&A
585,140151,,,,558,Assets
1929,690082,,,,141,Marketing & Advertising
1593,230085,,,,1298,Liability
1589,230081,,,,518,Liability
65,150100,,,,347,
39,101900,,,,141,Assets
65,150100,,,,498,
1932,690085,,,,107,Marketing & Advertising
125,230520,,,,3,Liability
280,700310,,,,510,Field G&A
166,460400,,,,524,Sales
1596,230088,,,,590,Liability
279,700305,,,,514,Field G&A
279,700305,,,,590,Field G&A
1932,690085,,,,519,Marketing & Advertising
1932,690085,,,,496,Marketing & Advertising
283,700325,,,,493,Field G&A
585,140151,,,,2,Assets
585,140151,,,,531,Assets
1956,690090,,,,614,Marketing & Advertising
1956,690090,,,,506,Marketing & Advertising
1930,690083,,,,571,Marketing & Advertising
1950,630135,,,,351,Direct Operating Expense
1932,690085,,,,438,Marketing & Advertising
1932,690085,,,,474,Marketing & Advertising
1928,690081,,,,622,Marketing & Advertising
1928,690081,,,,361,Marketing & Advertising
1950,630135,,,,121,Direct Operating Expense
235,660150,,,,367,Direct Operating Expense
248,680020,,,,351,Repairs & Maintenance
293,700410,,,,351,Field G&A
269,700182,,,,435,Field G&A
279,700305,,,,451,Field G&A
279,700305,,,,210,Field G&A
279,700305,,,,134,Field G&A
279,700305,,,,128,Field G&A
279,700305,,,,434,Field G&A
279,700305,,,,435,Field G&A
279,700305,,,,118,Field G&A
279,700305,,,,112,Field G&A
238,670110,,,,107,Field G&A
41,101920,,,,143,Assets
219,660010,,,,135,Direct Operating Expense
1932,690085,,,,363,Marketing & Advertising
282,700320,,,,124,Field G&A
585,140151,,,,130,Assets
1956,690090,,,,109,Marketing & Advertising
42,101921,,,,555,Assets
296,700905,,,,138,Field G&A
249,680040,,,,542,Repairs & Maintenance
1688,690069,,,,569,Marketing & Advertising
128,230610,,,,536,Liability
125,230520,,,,589,Liability
619,100708,,,,547,
72,150800,,,,17,Assets
283,700325,,,,516,Field G&A
125,230520,,,,607,Liability
125,230520,,,,626,Liability
111,220100,,,,626,Liability
196,600500,,,,557,Direct Operating Expense
257,690010,,,,1285,Marketing & Advertising
257,690010,,,,551,Marketing & Advertising
257,690010,,,,589,Marketing & Advertising
118,230030,,,,1283,Liability
271,700186,,,,1294,
225,660040,,,,1300,Direct Operating Expense
289,700385,,,,1291,Field G&A
285,700345,,,,20,Field G&A
165,460300,,,,539,Sales
102,200000,,,,141,Liability
942,120121,,,,532,
1689,690070,,,,1278,Marketing & Advertising
289,700385,,,,506,Field G&A
113,220120,,,,514,Liability
65,150100,,,,527,
39,101900,,,,522,Assets
52,129000,,,,589,Assets
83,170300,,,,541,Assets
269,700182,,,,1303,Field G&A
248,680020,,,,556,Repairs & Maintenance
285,700345,,,,1301,Field G&A
351,101014,,,,142,
139,300100,,,,125,Equity
346,101009,,,,355,
183,600140,,,,358,Direct Operating Expense
109,210610,,,,136,
139,300100,,,,171,Equity
303,800115,,,,350,Other Income & (Expense) Accts
162,460125,,,,474,Sales
162,460125,,,,1280,Sales
1932,690085,,,,356,Marketing & Advertising
1932,690085,,,,1298,Marketing & Advertising
1932,690085,,,,22,Marketing & Advertising
1708,690073,,,,523,Marketing & Advertising
1708,690073,,,,498,Marketing & Advertising
1708,690073,,,,538,Marketing & Advertising
225,660040,,,,476,Direct Operating Expense
1921,690074,,,,1288,Marketing & Advertising
1199,100904,,,,134,Assets
1686,690067,,,,1278,Marketing & Advertising
1566,700910,,,,518,Field G&A
111,220100,,,,555,Liability
164,460200,,,,1288,Sales
279,700305,,,,596,Field G&A
1950,630135,,,,19,Direct Operating Expense
279,700305,,,,481,Field G&A
279,700305,,,,22,Field G&A
550,700906,,,,476,Field G&A
1932,690085,,,,65,Marketing & Advertising
283,700325,,,,544,Field G&A
282,700320,,,,534,Field G&A
229,660080,,,,526,Direct Operating Expense
1626,140417,,,,487,Assets
1688,690069,,,,451,Marketing & Advertising
119,230100,,,,590,Liability
1708,690073,,,,472,Marketing & Advertising
