METRIC_L1,METRIC_L2,METRIC_L3,METRIC_L4,METRIC_L5,METRIC_L6,ACCOUNT_ID,DEPARTMENT_ID,PROJECT_ID,LOCATION_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,LOCATION_ID_NUM,LOCATION_NAME,PROJECT_ID_NUM,PROJECT_NAME,DEPARTMENT_ID_NUM,DEPARTMENT_NAME
Assets,Current Assets,Cash and Cash Equivalents,,,,772,13,,107,10087,Chase Bank - OSG 1290,C1008,"Oasis Service Group, LLC",,,1200,G&A
Assets,Current Assets,Cash and Cash Equivalents,,,,773,13,,108,10088,Chase Bank - OFB 0987,C1009,"Oasis F&B, LLC",,,1200,G&A
Assets,Current Assets,Cash and Cash Equivalents,,,,773,,,108,10088,Chase Bank - OFB 0987,C1009,"Oasis F&B, LLC",,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,774,13,,80,10089,Chase Bank - OGH Commercial 0561,C1002,"Oasis Group Holdings, Inc.",,,1200,G&A
Assets,Current Assets,Cash and Cash Equivalents,,,,774,17,,80,10089,Chase Bank - OGH Commercial 0561,C1002,"Oasis Group Holdings, Inc.",,,1600,Information Technology
Assets,Current Assets,Cash and Cash Equivalents,,,,774,20,,80,10089,Chase Bank - OGH Commercial 0561,C1002,"Oasis Group Holdings, Inc.",,,2100,Operations Executive
Assets,Current Assets,Cash and Cash Equivalents,,,,774,16,,80,10089,Chase Bank - OGH Commercial 0561,C1002,"Oasis Group Holdings, Inc.",,,1500,Human Resources
Assets,Current Assets,Cash and Cash Equivalents,,,,774,,,80,10089,Chase Bank - OGH Commercial 0561,C1002,"Oasis Group Holdings, Inc.",,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,775,13,,82,10090,Chase Bank - OMD 5229,C1004,"Oasis Marina Development, LLC",,,1200,G&A
Assets,Current Assets,Cash and Cash Equivalents,,,,775,,105,82,10090,Chase Bank - OMD 5229,C1004,"Oasis Marina Development, LLC",PRJ000102,OMD - Four Fish Marina,,
Assets,Current Assets,Cash and Cash Equivalents,,,,775,,143,82,10090,Chase Bank - OMD 5229,C1004,"Oasis Marina Development, LLC",PRJ000138,OMD - Summerdance Marina Phase 1 West Marina,,
Assets,Current Assets,Cash and Cash Equivalents,,,,775,13,143,82,10090,Chase Bank - OMD 5229,C1004,"Oasis Marina Development, LLC",PRJ000138,OMD - Summerdance Marina Phase 1 West Marina,1200,G&A
Assets,Current Assets,Cash and Cash Equivalents,,,,775,19,,82,10090,Chase Bank - OMD 5229,C1004,"Oasis Marina Development, LLC",,,1800,Marketing
Assets,Current Assets,Cash and Cash Equivalents,,,,775,,,82,10090,Chase Bank - OMD 5229,C1004,"Oasis Marina Development, LLC",,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,775,,125,82,10090,Chase Bank - OMD 5229,C1004,"Oasis Marina Development, LLC",PRJ000120,OMD - Pharos Lighthouse Point Marina,,
,,,,,,776,,,81,10091,Chase Bank - OM 0579,C1003,"Oasis Marina, LLC",,,,
Assets,Other Assets,Other Assets,,,,777,39,,77,19050,Right-of-Use Asset,M001500,PM - Lighthouse Point Marina,,,3200,Marina
Assets,Other Assets,Other Assets,,,,777,,,77,19050,Right-of-Use Asset,M001500,PM - Lighthouse Point Marina,,,,
Assets,Other Assets,Other Assets,,,,777,,,117,19050,Right-of-Use Asset,M001670,St. Augustine Marine Center,,,,
Assets,Other Assets,Other Assets,,,,777,,,116,19050,Right-of-Use Asset,M001660,Harbor Lights Marina,,,,
Assets,Other Assets,Other Assets,,,,777,,,81,19050,Right-of-Use Asset,C1003,"Oasis Marina, LLC",,,,
Assets,Other Assets,Other Assets,,,,777,34,,143,19050,Right-of-Use Asset,C1011,"Oasis - DMS, LLC",,,3400,Service
Assets,Other Assets,Other Assets,,,,777,39,,43,19050,Right-of-Use Asset,M001160,Oasis Marinas @ Port Lorain,,,3200,Marina
Assets,Other Assets,Other Assets,,,,777,,,84,19050,Right-of-Use Asset,C1006,"MMG, LLC",,,,
Assets,Other Assets,Other Assets,,,,777,,,139,19050,Right-of-Use Asset,M001810,Shady Harbor Marina,,,,
Assets,Other Assets,Other Assets,,,,777,,,43,19050,Right-of-Use Asset,M001160,Oasis Marinas @ Port Lorain,,,,
Liabilities,Current Liabilities,Lease Liability � Short-Term,,,,778,,,77,25530,Lease Liability � Short Term,M001500,PM - Lighthouse Point Marina,,,,
Liabilities,Current Liabilities,Lease Liability � Short-Term,,,,778,,,116,25530,Lease Liability � Short Term,M001660,Harbor Lights Marina,,,,
Liabilities,Current Liabilities,Lease Liability � Short-Term,,,,778,,,81,25530,Lease Liability � Short Term,C1003,"Oasis Marina, LLC",,,,
Liabilities,Current Liabilities,Lease Liability � Short-Term,,,,778,,,84,25530,Lease Liability � Short Term,C1006,"MMG, LLC",,,,
Liabilities,Current Liabilities,Lease Liability � Short-Term,,,,778,,,43,25530,Lease Liability � Short Term,M001160,Oasis Marinas @ Port Lorain,,,,
Liabilities,Current Liabilities,Lease Liability � Short-Term,,,,778,39,,77,25530,Lease Liability � Short Term,M001500,PM - Lighthouse Point Marina,,,3200,Marina
Liabilities,Current Liabilities,Lease Liability � Short-Term,,,,778,39,,43,25530,Lease Liability � Short Term,M001160,Oasis Marinas @ Port Lorain,,,3200,Marina
Liabilities,Current Liabilities,Lease Liability � Short-Term,,,,778,,,117,25530,Lease Liability � Short Term,M001670,St. Augustine Marine Center,,,,
Liabilities,Current Liabilities,Lease Liability � Short-Term,,,,778,34,,143,25530,Lease Liability � Short Term,C1011,"Oasis - DMS, LLC",,,3400,Service
Liabilities,Long Term Liabilities,Lease Liability � Long-Term,,,,779,34,,143,27535,Lease Liability � Long-Term,C1011,"Oasis - DMS, LLC",,,3400,Service
Liabilities,Long Term Liabilities,Lease Liability � Long-Term,,,,779,,,77,27535,Lease Liability � Long-Term,M001500,PM - Lighthouse Point Marina,,,,
Liabilities,Long Term Liabilities,Lease Liability � Long-Term,,,,779,,,81,27535,Lease Liability � Long-Term,C1003,"Oasis Marina, LLC",,,,
Liabilities,Long Term Liabilities,Lease Liability � Long-Term,,,,779,39,,77,27535,Lease Liability � Long-Term,M001500,PM - Lighthouse Point Marina,,,3200,Marina
Liabilities,Long Term Liabilities,Lease Liability � Long-Term,,,,779,,,116,27535,Lease Liability � Long-Term,M001660,Harbor Lights Marina,,,,
Liabilities,Long Term Liabilities,Lease Liability � Long-Term,,,,779,,,84,27535,Lease Liability � Long-Term,C1006,"MMG, LLC",,,,
Liabilities,Long Term Liabilities,Lease Liability � Long-Term,,,,779,39,,43,27535,Lease Liability � Long-Term,M001160,Oasis Marinas @ Port Lorain,,,3200,Marina
Liabilities,Long Term Liabilities,Lease Liability � Long-Term,,,,779,,,139,27535,Lease Liability � Long-Term,M001810,Shady Harbor Marina,,,,
Liabilities,Long Term Liabilities,Lease Liability � Long-Term,,,,779,,,117,27535,Lease Liability � Long-Term,M001670,St. Augustine Marine Center,,,,
Liabilities,Long Term Liabilities,Lease Liability � Long-Term,,,,779,,,43,27535,Lease Liability � Long-Term,M001160,Oasis Marinas @ Port Lorain,,,,
,,,,,,780,13,,80,99040,Accounting Services Allocation � Shared Services,C1002,"Oasis Group Holdings, Inc.",,,1200,G&A
,,,,,,780,14,,107,99040,Accounting Services Allocation � Shared Services,C1008,"Oasis Service Group, LLC",,,1300,Accounting
,,,,,,780,13,,78,99040,Accounting Services Allocation � Shared Services,C1000,"Access Marinas Holdings, LLC",,,1200,G&A
,,,,,,780,14,,108,99040,Accounting Services Allocation � Shared Services,C1009,"Oasis F&B, LLC",,,1300,Accounting
Expenses,Controllable Expenses,Operating Expenses,Corporate Allocation,,,780,14,,81,99040,Accounting Services Allocation � Shared Services,C1003,"Oasis Marina, LLC",,,1300,Accounting
,,,,,,780,13,,109,99040,Accounting Services Allocation � Shared Services,C1010,"Oasis Boat Club, LLC",,,1200,G&A
Expenses,Controllable Expenses,Eliminations,,,,780,,,144,99040,Accounting Services Allocation � Shared Services,C1012,AMH Intercompany Eliminations,,,,
,,,,,,780,13,,107,99040,Accounting Services Allocation � Shared Services,C1008,"Oasis Service Group, LLC",,,1200,G&A
,,,,,,780,13,,82,99040,Accounting Services Allocation � Shared Services,C1004,"Oasis Marina Development, LLC",,,1200,G&A
,,,,,,780,14,,84,99040,Accounting Services Allocation � Shared Services,C1006,"MMG, LLC",,,1300,Accounting
,,,,,,780,14,,109,99040,Accounting Services Allocation � Shared Services,C1010,"Oasis Boat Club, LLC",,,1300,Accounting
,,,,,,780,13,,108,99040,Accounting Services Allocation � Shared Services,C1009,"Oasis F&B, LLC",,,1200,G&A
,,,,,,780,13,,84,99040,Accounting Services Allocation � Shared Services,C1006,"MMG, LLC",,,1200,G&A
Expenses,Controllable Expenses,Operating Expenses,Corporate Allocation,,,781,19,,81,99045,Marketing Services Allocation � Shared Services,C1003,"Oasis Marina, LLC",,,1800,Marketing
,,,,,,781,19,,107,99045,Marketing Services Allocation � Shared Services,C1008,"Oasis Service Group, LLC",,,1800,Marketing
Expenses,Controllable Expenses,Eliminations,,,,781,,,144,99045,Marketing Services Allocation � Shared Services,C1012,AMH Intercompany Eliminations,,,,
,,,,,,781,13,,107,99045,Marketing Services Allocation � Shared Services,C1008,"Oasis Service Group, LLC",,,1200,G&A
,,,,,,781,13,,78,99045,Marketing Services Allocation � Shared Services,C1000,"Access Marinas Holdings, LLC",,,1200,G&A
,,,,,,781,19,,84,99045,Marketing Services Allocation � Shared Services,C1006,"MMG, LLC",,,1800,Marketing
,,,,,,781,19,,108,99045,Marketing Services Allocation � Shared Services,C1009,"Oasis F&B, LLC",,,1800,Marketing
,,,,,,781,19,,109,99045,Marketing Services Allocation � Shared Services,C1010,"Oasis Boat Club, LLC",,,1800,Marketing
,,,,,,781,13,,80,99045,Marketing Services Allocation � Shared Services,C1002,"Oasis Group Holdings, Inc.",,,1200,G&A
,,,,,,781,13,,108,99045,Marketing Services Allocation � Shared Services,C1009,"Oasis F&B, LLC",,,1200,G&A
,,,,,,781,13,,109,99045,Marketing Services Allocation � Shared Services,C1010,"Oasis Boat Club, LLC",,,1200,G&A
,,,,,,781,13,,84,99045,Marketing Services Allocation � Shared Services,C1006,"MMG, LLC",,,1200,G&A
,,,,,,782,39,,139,10400,Deposits In Transit - Dockwa,M001810,Shady Harbor Marina,,,3200,Marina
Assets,Current Assets,Cash and Cash Equivalents,,,,784,39,,132,10402,Deposits In Transit - Molo,M001770,Cape Haze Marina,,,3200,Marina
Assets,Current Assets,Cash and Cash Equivalents,,,,784,58,,27,10402,Deposits In Transit - Molo,M001000,Harbor East Marina,,,3240,Marina Transient
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,65,10402,Deposits In Transit - Molo,M001380,CMP-Shelter Cove Yacht Basin,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,128,10402,Deposits In Transit - Molo,M001730,Sunset Bay Marina Retail Store,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,132,10402,Deposits In Transit - Molo,M001770,Cape Haze Marina,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,77,10402,Deposits In Transit - Molo,M001500,PM - Lighthouse Point Marina,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,39,,77,10402,Deposits In Transit - Molo,M001500,PM - Lighthouse Point Marina,,,3200,Marina
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,115,10402,Deposits In Transit - Molo,M001650,Living Classrooms Marina - Baltimore,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,142,10402,Deposits In Transit - Molo,M001830,JMK5 Marina,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,39,,110,10402,Deposits In Transit - Molo,M001600,Eddy Creek Marina Resort,,,3200,Marina
Assets,Current Assets,Cash and Cash Equivalents,,,,784,39,,27,10402,Deposits In Transit - Molo,M001000,Harbor East Marina,,,3200,Marina
Assets,Current Assets,Cash and Cash Equivalents,,,,784,33,,97,10402,Deposits In Transit - Molo,M001450,Coles Point,,,3300,Retail/Store
Assets,Current Assets,Cash and Cash Equivalents,,,,784,33,,116,10402,Deposits In Transit - Molo,M001660,Harbor Lights Marina,,,3300,Retail/Store
Assets,Current Assets,Cash and Cash Equivalents,,,,784,39,189,142,10402,Deposits In Transit - Molo,M001830,JMK5 Marina,PRJ000183,JMK5 Marina,3200,Marina
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,133,10402,Deposits In Transit - Molo,M001780,Dania Beach Marina,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,39,,43,10402,Deposits In Transit - Molo,M001160,Oasis Marinas @ Port Lorain,,,3200,Marina
Assets,Current Assets,Cash and Cash Equivalents,,,,784,39,,46,10402,Deposits In Transit - Molo,M001190,North Coast Harbor,,,3200,Marina
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,116,10402,Deposits In Transit - Molo,M001660,Harbor Lights Marina,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,46,10402,Deposits In Transit - Molo,M001190,North Coast Harbor,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,33,,139,10402,Deposits In Transit - Molo,M001810,Shady Harbor Marina,,,3300,Retail/Store
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,127,10402,Deposits In Transit - Molo,M001720,Sunset Bay Marina & Anchorage,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,43,10402,Deposits In Transit - Molo,M001160,Oasis Marinas @ Port Lorain,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,39,,38,10402,Deposits In Transit - Molo,M001110,Inner Harbor West Marina,,,3200,Marina
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,138,10402,Deposits In Transit - Molo,M001800,Serendipity Resort & Campground,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,139,10402,Deposits In Transit - Molo,M001810,Shady Harbor Marina,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,117,10402,Deposits In Transit - Molo,M001670,St. Augustine Marine Center,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,39,,127,10402,Deposits In Transit - Molo,M001720,Sunset Bay Marina & Anchorage,,,3200,Marina
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,59,10402,Deposits In Transit - Molo,M001320,City of Troy,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,98,10402,Deposits In Transit - Molo,M001510,Skipjack Cove,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,39,,142,10402,Deposits In Transit - Molo,M001830,JMK5 Marina,,,3200,Marina
Assets,Current Assets,Cash and Cash Equivalents,,,,784,33,,128,10402,Deposits In Transit - Molo,M001730,Sunset Bay Marina Retail Store,,,3300,Retail/Store
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,97,10402,Deposits In Transit - Molo,M001450,Coles Point,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,27,10402,Deposits In Transit - Molo,M001000,Harbor East Marina,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,,,38,10402,Deposits In Transit - Molo,M001110,Inner Harbor West Marina,,,,
Assets,Current Assets,Cash and Cash Equivalents,,,,784,39,,116,10402,Deposits In Transit - Molo,M001660,Harbor Lights Marina,,,3200,Marina
Revenue,Other Revenue,,,,,785,39,,66,41900,Marina - Discount,M001390,CMP-Norview,,,3200,Marina
Revenue,Other Revenue,,,,,785,55,,77,41900,Marina - Discount,M001500,PM - Lighthouse Point Marina,,,3210,Marina Annual
Revenue,Other Revenue,,,,,785,55,,97,41900,Marina - Discount,M001450,Coles Point,,,3210,Marina Annual
Revenue,Other Revenue,,,,,785,39,,77,41900,Marina - Discount,M001500,PM - Lighthouse Point Marina,,,3200,Marina
Revenue,Other Revenue,,,,,785,39,,98,41900,Marina - Discount,M001510,Skipjack Cove,,,3200,Marina
Revenue,Other Revenue,,,,,785,39,,114,41900,Marina - Discount,M001640,Plattsburgh Boat Basin,,,3200,Marina
Revenue,Other Revenue,,,,,785,,,77,41900,Marina - Discount,M001500,PM - Lighthouse Point Marina,,,,
Revenue,Service Revenue,,,,,786,34,,143,42900,Service - Discount,C1011,"Oasis - DMS, LLC",,,3400,Service
Revenue,Service Revenue,,,,,786,34,,65,42900,Service - Discount,M001380,CMP-Shelter Cove Yacht Basin,,,3400,Service
Revenue,Service Revenue,,,,,786,34,,97,42900,Service - Discount,M001450,Coles Point,,,3400,Service
Revenue,Service Revenue,,,,,786,34,,98,42900,Service - Discount,M001510,Skipjack Cove,,,3400,Service
Revenue,Campsite/Loadging,,,,,787,49,,97,43900,Campsite/Lodging - Discount,M001450,Coles Point,,,4000,Lodging
Revenue,Campsite/Loadging,,,,,787,49,,138,43900,Campsite/Lodging - Discount,M001800,Serendipity Resort & Campground,,,4000,Lodging
Revenue,Campsite/Loadging,,,,,787,64,,97,43900,Campsite/Lodging - Discount,M001450,Coles Point,,,4040,Lodging Transient
Revenue,Retail Revenue,,,,,788,33,,65,45900,Retail - Discount,M001380,CMP-Shelter Cove Yacht Basin,,,3300,Retail/Store
Revenue,Retail Revenue,,,,,788,33,,97,45900,Retail - Discount,M001450,Coles Point,,,3300,Retail/Store
Revenue,Retail Revenue,,,,,788,39,,110,45900,Retail - Discount,M001600,Eddy Creek Marina Resort,,,3200,Marina
Revenue,Retail Revenue,,,,,788,33,,110,45900,Retail - Discount,M001600,Eddy Creek Marina Resort,,,3300,Retail/Store
Revenue,Retail Revenue,,,,,788,33,,98,45900,Retail - Discount,M001510,Skipjack Cove,,,3300,Retail/Store
Revenue,Retail Revenue,,,,,788,33,,116,45900,Retail - Discount,M001660,Harbor Lights Marina,,,3300,Retail/Store
Revenue,Retail Revenue,,,,,788,39,,116,45900,Retail - Discount,M001660,Harbor Lights Marina,,,3200,Marina
,,,,,,789,19,,81,73230,Marketing - Branding Costs,C1003,"Oasis Marina, LLC",,,1800,Marketing
Assets,Currents Assets,Intercompany Receivable,,,,793,,,78,12640,Intercompany - SP Skipjack Cove,C1000,"Access Marinas Holdings, LLC",,,,
Assets,Currents Assets,Intercompany Receivable,,,,793,,,81,12640,Intercompany - SP Skipjack Cove,C1003,"Oasis Marina, LLC",,,,
Assets,Currents Assets,Intercompany Receivable,,,,793,,,109,12640,Intercompany - SP Skipjack Cove,C1010,"Oasis Boat Club, LLC",,,,
Assets,Currents Assets,Intercompany Receivable,,,,793,,,84,12640,Intercompany - SP Skipjack Cove,C1006,"MMG, LLC",,,,
Assets,Currents Assets,Intercompany Receivable,,,,793,,,77,12640,Intercompany - SP Skipjack Cove,M001500,PM - Lighthouse Point Marina,,,,
Assets,Currents Assets,Intercompany Receivable,,,,793,,,65,12640,Intercompany - SP Skipjack Cove,M001380,CMP-Shelter Cove Yacht Basin,,,,
Assets,Currents Assets,Intercompany Receivable,,,,793,,,98,12640,Intercompany - SP Skipjack Cove,M001510,Skipjack Cove,,,,
Assets,Currents Assets,Inventory,,,,795,,73,81,13125,Inventory - Retail - Alcoholic Beverages,C1003,"Oasis Marina, LLC",PRJ000073,Fernandina Harbor Ship Store,,
Assets,Currents Assets,Inventory,,,,795,33,,139,13125,Inventory - Retail - Alcoholic Beverages,M001810,Shady Harbor Marina,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,795,33,,98,13125,Inventory - Retail - Alcoholic Beverages,M001510,Skipjack Cove,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,795,,,81,13125,Inventory - Retail - Alcoholic Beverages,C1003,"Oasis Marina, LLC",,,,
Assets,Currents Assets,Inventory,,,,795,33,,110,13125,Inventory - Retail - Alcoholic Beverages,M001600,Eddy Creek Marina Resort,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,795,36,,110,13125,Inventory - Retail - Alcoholic Beverages,M001600,Eddy Creek Marina Resort,,,3600,Food & Beverage
Assets,Currents Assets,Inventory,,,,795,,,128,13125,Inventory - Retail - Alcoholic Beverages,M001730,Sunset Bay Marina Retail Store,,,,
Assets,Currents Assets,Inventory,,,,795,33,,138,13125,Inventory - Retail - Alcoholic Beverages,M001800,Serendipity Resort & Campground,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,795,36,,141,13125,Inventory - Retail - Alcoholic Beverages,M001820,Shady Harbor Restaurant-Boathouse Grille,,,3600,Food & Beverage
Assets,Currents Assets,Inventory,,,,795,39,,110,13125,Inventory - Retail - Alcoholic Beverages,M001600,Eddy Creek Marina Resort,,,3200,Marina
Assets,Currents Assets,Inventory,,,,795,39,,139,13125,Inventory - Retail - Alcoholic Beverages,M001810,Shady Harbor Marina,,,3200,Marina
Assets,Currents Assets,Inventory,,,,795,33,,128,13125,Inventory - Retail - Alcoholic Beverages,M001730,Sunset Bay Marina Retail Store,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,795,,,139,13125,Inventory - Retail - Alcoholic Beverages,M001810,Shady Harbor Marina,,,,
Assets,Currents Assets,Inventory,,,,795,39,,127,13125,Inventory - Retail - Alcoholic Beverages,M001720,Sunset Bay Marina & Anchorage,,,3200,Marina
Assets,Currents Assets,Inventory,,,,796,39,,110,13130,Inventory - Retail - Prepackaged Food & Beverage,M001600,Eddy Creek Marina Resort,,,3200,Marina
Assets,Currents Assets,Inventory,,,,796,39,,46,13130,Inventory - Retail - Prepackaged Food & Beverage,M001190,North Coast Harbor,,,3200,Marina
Assets,Currents Assets,Inventory,,,,796,39,,97,13130,Inventory - Retail - Prepackaged Food & Beverage,M001450,Coles Point,,,3200,Marina
Assets,Currents Assets,Inventory,,,,796,33,,128,13130,Inventory - Retail - Prepackaged Food & Beverage,M001730,Sunset Bay Marina Retail Store,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,796,,,139,13130,Inventory - Retail - Prepackaged Food & Beverage,M001810,Shady Harbor Marina,,,,
Assets,Currents Assets,Inventory,,,,796,39,,98,13130,Inventory - Retail - Prepackaged Food & Beverage,M001510,Skipjack Cove,,,3200,Marina
Assets,Currents Assets,Inventory,,,,796,39,,43,13130,Inventory - Retail - Prepackaged Food & Beverage,M001160,Oasis Marinas @ Port Lorain,,,3200,Marina
Assets,Currents Assets,Inventory,,,,796,,,97,13130,Inventory - Retail - Prepackaged Food & Beverage,M001450,Coles Point,,,,
Assets,Currents Assets,Inventory,,,,796,,,65,13130,Inventory - Retail - Prepackaged Food & Beverage,M001380,CMP-Shelter Cove Yacht Basin,,,,
Assets,Currents Assets,Inventory,,,,796,,73,81,13130,Inventory - Retail - Prepackaged Food & Beverage,C1003,"Oasis Marina, LLC",PRJ000073,Fernandina Harbor Ship Store,,
Assets,Currents Assets,Inventory,,,,796,33,,139,13130,Inventory - Retail - Prepackaged Food & Beverage,M001810,Shady Harbor Marina,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,796,,,138,13130,Inventory - Retail - Prepackaged Food & Beverage,M001800,Serendipity Resort & Campground,,,,
Assets,Currents Assets,Inventory,,,,796,34,,97,13130,Inventory - Retail - Prepackaged Food & Beverage,M001450,Coles Point,,,3400,Service
Assets,Currents Assets,Inventory,,,,796,,,128,13130,Inventory - Retail - Prepackaged Food & Beverage,M001730,Sunset Bay Marina Retail Store,,,,
Assets,Currents Assets,Inventory,,,,796,33,,114,13130,Inventory - Retail - Prepackaged Food & Beverage,M001640,Plattsburgh Boat Basin,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,796,33,,98,13130,Inventory - Retail - Prepackaged Food & Beverage,M001510,Skipjack Cove,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,796,33,,43,13130,Inventory - Retail - Prepackaged Food & Beverage,M001160,Oasis Marinas @ Port Lorain,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,796,33,,65,13130,Inventory - Retail - Prepackaged Food & Beverage,M001380,CMP-Shelter Cove Yacht Basin,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,796,33,,46,13130,Inventory - Retail - Prepackaged Food & Beverage,M001190,North Coast Harbor,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,796,39,,138,13130,Inventory - Retail - Prepackaged Food & Beverage,M001800,Serendipity Resort & Campground,,,3200,Marina
Assets,Currents Assets,Inventory,,,,796,39,,139,13130,Inventory - Retail - Prepackaged Food & Beverage,M001810,Shady Harbor Marina,,,3200,Marina
Assets,Currents Assets,Inventory,,,,796,33,,97,13130,Inventory - Retail - Prepackaged Food & Beverage,M001450,Coles Point,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,796,33,,110,13130,Inventory - Retail - Prepackaged Food & Beverage,M001600,Eddy Creek Marina Resort,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,796,36,,110,13130,Inventory - Retail - Prepackaged Food & Beverage,M001600,Eddy Creek Marina Resort,,,3600,Food & Beverage
Assets,Currents Assets,Inventory,,,,796,36,,139,13130,Inventory - Retail - Prepackaged Food & Beverage,M001810,Shady Harbor Marina,,,3600,Food & Beverage
Assets,Currents Assets,Inventory,,,,796,49,,97,13130,Inventory - Retail - Prepackaged Food & Beverage,M001450,Coles Point,,,4000,Lodging
Assets,Currents Assets,Inventory,,,,796,,,81,13130,Inventory - Retail - Prepackaged Food & Beverage,C1003,"Oasis Marina, LLC",,,,
Assets,Currents Assets,Inventory,,,,796,,,110,13130,Inventory - Retail - Prepackaged Food & Beverage,M001600,Eddy Creek Marina Resort,,,,
Assets,Currents Assets,Inventory,,,,796,33,,138,13130,Inventory - Retail - Prepackaged Food & Beverage,M001800,Serendipity Resort & Campground,,,3300,Retail/Store
Assets,Currents Assets,Inventory,,,,796,,,46,13130,Inventory - Retail - Prepackaged Food & Beverage,M001190,North Coast Harbor,,,,
Assets,Currents Assets,Inventory,,,,796,,,98,13130,Inventory - Retail - Prepackaged Food & Beverage,M001510,Skipjack Cove,,,,
Assets,Currents Assets,Inventory,,,,796,39,,128,13130,Inventory - Retail - Prepackaged Food & Beverage,M001730,Sunset Bay Marina Retail Store,,,3200,Marina
Assets,Currents Assets,Inventory,,,,796,39,,114,13130,Inventory - Retail - Prepackaged Food & Beverage,M001640,Plattsburgh Boat Basin,,,3200,Marina
Assets,Currents Assets,Inventory,,,,796,,34,81,13130,Inventory - Retail - Prepackaged Food & Beverage,C1003,"Oasis Marina, LLC",PRJ000034,Fernandina Harbor Marina,,
Revenue,Retail Revenue,,,,,797,33,,132,45135,Retail - Prepackaged Food & Beverage,M001770,Cape Haze Marina,,,3300,Retail/Store
Revenue,Retail Revenue,,,,,797,33,,46,45135,Retail - Prepackaged Food & Beverage,M001190,North Coast Harbor,,,3300,Retail/Store
Revenue,Retail Revenue,,,,,797,36,,116,45135,Retail - Prepackaged Food & Beverage,M001660,Harbor Lights Marina,,,3600,Food & Beverage
Revenue,Retail Revenue,,,,,797,33,,139,45135,Retail - Prepackaged Food & Beverage,M001810,Shady Harbor Marina,,,3300,Retail/Store
Revenue,Retail Revenue,,,,,797,39,,110,45135,Retail - Prepackaged Food & Beverage,M001600,Eddy Creek Marina Resort,,,3200,Marina
Revenue,Retail Revenue,,,,,797,,,139,45135,Retail - Prepackaged Food & Beverage,M001810,Shady Harbor Marina,,,,
Revenue,Retail Revenue,,,,,797,33,,128,45135,Retail - Prepackaged Food & Beverage,M001730,Sunset Bay Marina Retail Store,,,3300,Retail/Store
Revenue,Retail Revenue,,,,,797,33,,91,45135,Retail - Prepackaged Food & Beverage,M001020,Baltimore Yacht Basin,,,3300,Retail/Store
Revenue,Retail Revenue,,,,,797,,,132,45135,Retail - Prepackaged Food & Beverage,M001770,Cape Haze Marina,,,,
Revenue,Retail Revenue,,,,,797,,,98,45135,Retail - Prepackaged Food & Beverage,M001510,Skipjack Cove,,,,
