METRIC_L1,METRIC_L2,METRIC_L3,METRIC_L4,METRIC_L5,METRIC_L6,ACCOUNT_ID,ACCOUNT_NAME,ACCOUNT_NUMBER,SUBSIDIARY_ID,SUBSIDIARY_NAME,CLASS_ID,CLASS_NAME,DEPARTMENT_ID,DEPARTMENT_NAME,LOCATION_ID,LOCATION_NAME
Current Assets,Accounts Receivable,Accounts Receivable,Accounts Receivable Trade,110250 Accounts Receivable : Accounts Receivable Trade,,1353,Accounts Receivable : Accounts Receivable Trade,110250,25,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 850 N State Street LLC,,,,,2,Illinois
Current Assets,Accounts Receivable,Accounts Receivable,Accounts Receivable Trade,110250 Accounts Receivable : Accounts Receivable Trade,,1353,Accounts Receivable : Accounts Receivable Trade,110250,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,11,New York
Current Assets,Accounts Receivable,Accounts Receivable,Accounts Receivable Trade,110250 Accounts Receivable : Accounts Receivable Trade,,1353,Accounts Receivable : Accounts Receivable Trade,110250,31,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Florida LLC,,,,,18,Scotts Hill
Current Assets,Accounts Receivable,Accounts Receivable,Accounts Receivable Trade,110250 Accounts Receivable : Accounts Receivable Trade,,1353,Accounts Receivable : Accounts Receivable Trade,110250,24,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 468 N New Street LLC,,,,,3,Gold Coast
Current Assets,Accounts Receivable,Accounts Receivable,Accounts Receivable Trade,110250 Accounts Receivable : Accounts Receivable Trade,,1353,Accounts Receivable : Accounts Receivable Trade,110250,29,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC : PPC 302 Livingston Street LLC,,,,,5,River North
Current Assets,Accounts Receivable,Accounts Receivable,Accounts Receivable Trade,110250 Accounts Receivable : Accounts Receivable Trade,,1353,Accounts Receivable : Accounts Receivable Trade,110250,28,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 211 N Harbor Drive LLC,,,,,7,Streeterville
Current Assets,Accounts Receivable,Accounts Receivable,Accounts Receivable Trade,110250 Accounts Receivable : Accounts Receivable Trade,,1353,Accounts Receivable : Accounts Receivable Trade,110250,39,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC : Paw Springs Veterinary Clinics PLLC,,,,,19,Midtown
Current Assets,Accounts Receivable,Accounts Receivable,Accounts Receivable Trade,110250 Accounts Receivable : Accounts Receivable Trade,,1353,Accounts Receivable : Accounts Receivable Trade,110250,39,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC : Paw Springs Veterinary Clinics PLLC,25,Vet Services,,,20,Northchase
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,12,DoBro
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,16,North Shore
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,,,,,23,Pawley's Island
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,31,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Florida LLC,,,,,18,Scotts Hill
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,32,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Georgia LLC,,,,,17,Surf City
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,39,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC : Paw Springs Veterinary Clinics PLLC,,,,,20,Northchase
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,24,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 468 N New Street LLC,,,,,3,Gold Coast
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,28,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 211 N Harbor Drive LLC,,,,,7,Streeterville
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,29,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC : PPC 302 Livingston Street LLC,,,,,5,River North
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,20,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1332 S Michigan LLC,,,,,9,Lakeshore East
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,,,,,21,Clayton
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,23,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 316 W Illinois Street LLC,,,,,4,Lakeview
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,13,Williamsburg
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,4,WagWay Group : WagWay Group LLC,,,,,24,Georgia
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,15,Jacksonville
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,39,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC : Paw Springs Veterinary Clinics PLLC,,,,,19,Midtown
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,25,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 850 N State Street LLC,,,,,2,Illinois
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,22,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 2811 N Lincoln LLC,,,,,6,South Loop
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,11,New York
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,21,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1624 W Division Street LLC,,,,,8,Wicker Park
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,14,North Carolina
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,33,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville South Carolina LLC,,,,,10,Old Town
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,26,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : Williamsburg PUPS Holdings LLC : PPC 87 Kent Avenue LLC,,,,,1,Maryland
Non-Current Liabilities,Other Liabilities,Accrued Expenses,250000 Accrued Expenses,,,440,Accrued Expenses,250000,4,WagWay Group : WagWay Group LLC,,,14,Corporate,24,Georgia
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,13,Williamsburg
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,,,,,9,Lakeshore East
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,,,,,23,Pawley's Island
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,12,DoBro
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,14,North Carolina
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,33,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville South Carolina LLC,,,,,10,Old Town
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,36,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Property LLC,,,,,,
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,31,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Florida LLC,,,,,18,Scotts Hill
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,,,,,13,Williamsburg
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,37,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC,,,,,,
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,32,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Georgia LLC,,,,,17,Surf City
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,16,North Shore
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,15,Jacksonville
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,,,,,17,Surf City
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,39,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC : Paw Springs Veterinary Clinics PLLC,,,,,20,Northchase
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,36,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Property LLC,,,,,25,Winder
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,25,Winder
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,,,,,25,Winder
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,36,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Property LLC,,,,,23,Pawley's Island
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,37,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC,,,,,23,Pawley's Island
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,39,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC : Paw Springs Veterinary Clinics PLLC,,,,,19,Midtown
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,,,,,11,New York
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,,,,,11,New York
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,,,,,14,North Carolina
Non-Current Liabilities,Other Liabilities,Accrued Expenses,Accrued Expenses - Other,250750 Accrued Expenses : Accrued Expenses - Other,,1378,Accrued Expenses : Accrued Expenses - Other,250750,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,,,,,21,Clayton
,,,,,,1378,Accrued Expenses : Accrued Expenses - Other,250750,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,,,,,21,Clayton
