Primary_city,State_Code,Time_Zone,Latitude,Longitude,State_Name
Concord,GA,America/New_York,33.09,-84.43,Georgia
Experiment,GA,America/New_York,33.27,-84.27,Georgia
Fairburn,GA,America/New_York,33.56,-84.58,Georgia
Fayetteville,GA,America/New_York,33.49,-84.49,Georgia
Fayetteville,GA,America/New_York,33.44,-84.46,Georgia
Flovilla,GA,America/New_York,33.25,-83.89,Georgia
Franklin,GA,America/New_York,33.28,-85.09,Georgia
Gay,GA,America/New_York,33.09,-84.57,Georgia
Glenn,GA,America/New_York,33.28,-85.12,Georgia
Grantville,GA,America/New_York,33.23,-84.82,Georgia
Greenville,GA,America/New_York,33.02,-84.71,Georgia
Griffin,GA,America/New_York,33.29,-84.28,Georgia
Griffin,GA,America/New_York,33.24,-84.27,Georgia
Hampton,GA,America/New_York,33.38,-84.28,Georgia
Haralson,GA,America/New_York,33.22,-84.57,Georgia
Hogansville,GA,America/New_York,33.16,-84.9,Georgia
Jackson,GA,America/New_York,33.29,-83.96,Georgia
Jenkinsburg,GA,America/New_York,33.32,-84.03,Georgia
Jonesboro,GA,America/New_York,33.52,-84.35,Georgia
